Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,Produção de Óleo (m³),Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-102H-RJS,Mar,PETROBRAS 35,""170,90201"",0,""12,88174"",0,""324,40566"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-118H-RJS,Mar,PETROBRAS 35,""48,74269"",0,""3,60808"",0,""160,91746"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-183HP-RJS,Mar,PETROBRAS 19,""188,31641"",0,""14,89337"",0,""585,24129"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-185HPA-RJS,Mar,PETROBRAS 20,""83,45701"",0,""6,3668"",0,""469,70877"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-188HA-RJS,Mar,PETROBRAS 19,""153,44403"",0,""14,86355"",0,""322,19918"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-206HB-RJS,Mar,PETROBRAS 20,""334,46595"",0,""25,57755"",0,""525,68751"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-208HB-RJS,Mar,PETROBRAS 35,""93,76251"",0,""7,79845"",0,""163,42405"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-212HP-RJS,Mar,PETROBRAS 19,""384,56273"",0,""35,94775"",0,""714,4546"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-218HP-RJS,Mar,PETROBRAS 19,""338,53014"",0,""29,20999"",0,""456,41774"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-224H-RJS,Mar,PETROBRAS 19,""175,74641"",0,""15,36188"",0,""457,24104"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-226HPA-RJS,Mar,PETROBRAS 20,""188,41124"",0,""13,70476"",0,""676,90762"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-227D-RJS,Mar,PETROBRAS 20,""65,24779"",0,""3,21367"",0,""85,46944"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-43D-RJS,Mar,PETROBRAS 19,""93,75953"",0,""6,49217"",0,""139,8448"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-53D-RJS,Mar,PETROBRAS 19,""181,25626"",0,""16,93614"",0,""425,17551"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,7-MRL-62D-RJS,Mar,PETROBRAS 20,""105,60483"",0,""7,48878"",0,""514,83257"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-119H-RJS,Mar,PETROBRAS 51,,,,,,0,""63615,876"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-121HPA-RJS,Mar,PETROBRAS 51,,,,,,0,""86836,063"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-123HB-RJS,Mar,PETROBRAS 51,,,,,,0,""98421,81"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-125HP-RJS,Mar,PETROBRAS 51,,,,,,0,""67384,867"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-127HP-RJS,Mar,PETROBRAS 51,,,,,,0,""119547,002"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-143H-RJS,Mar,PETROBRAS 51,,,,,,0,""36991,227"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-147HP-RJS,Mar,PETROBRAS 51,,,,,,0,""13242,554"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-155HP-RJS,Mar,PETROBRAS 56,,,,,,0,""2082,647"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-161HP-RJS,Mar,PETROBRAS 56,,,,,,0,""72934,475"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-171HPA-RJS,Mar,PETROBRAS 40,,,,,,0,""33430,0608"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-173H-RJS,Mar,PETROBRAS 56,,,,,,0,""38671,141"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-17HP-RJS,Mar,PETROBRAS 40,,,,,,0,""34829,9752"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-181HP-RJS,Mar,PETROBRAS 56,,,,,,0,""3580,955"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-183HP-RJS,Mar,PETROBRAS 56,,,,,,0,""49400,681"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-185HP-RJS,Mar,PETROBRAS 56,,,,,,0,""33332,642"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-191HPA-RJS,Mar,PETROBRAS 56,,,,,,0,""79521,219"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-193HPA-RJS,Mar,PETROBRAS 56,,,,,,0,""73376,319"",0,0,0,0,0,0"
2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-19HP-RJS,Mar,PETROBRAS 40,,,,,,0,37266,0,0,0,0,0,0
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-204HP-RJS,Mar,PETROBRAS 56,,,,,,0,""36368,921"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-25HP-RJS,Mar,PETROBRAS 40,,,,,,0,""77660,7104"",0,0,0,0,0,0"
2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-27HP-RJS,Mar,PETROBRAS 40,,,,,,0,67200,0,0,0,0,0,0
2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-41HP-RJS,Mar,PETROBRAS 40,,,,,,0,37984,0,0,0,0,0,0
2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-47HA-RJS,Mar,PETROBRAS 40,,,,,,0,60091,0,0,0,0,0,0
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-65HP-RJS,Mar,PETROBRAS 51,,,,,,0,""30422,601"",0,0,0,0,0,0"
2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-67HA-RJS,Mar,PETROBRAS 40,,,,,,0,32504,0,0,0,0,0,0
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-6HP-RJS,Mar,PETROBRAS 40,,,,,,0,""24483,2"",0,0,0,0,0,0"
2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MLS-77H-RJS,Mar,PETROBRAS 40,,,,,,0,73410,0,0,0,0,0,0
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-108HP-RJS,Mar,PETROBRAS 35,,,,,,0,""903,83352"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-191DP-RJS,Mar,PETROBRAS 19,,,,,,0,""1003,60571"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-31D-RJS,Mar,PETROBRAS 18,,,,,,0,""134,97699"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-45D-RJS,Mar,PETROBRAS 18,,,,,,0,""308,51821"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-52D-RJS,Mar,PETROBRAS 19,,,,,,0,""689,97979"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-92H-RJS,Mar,PETROBRAS 35,,,,,,0,""1253,77247"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-93H-RJS,Mar,PETROBRAS 35,,,,,,0,""580,54522"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,MARLIM SUL,8-MRL-95D-RJS,Mar,PETROBRAS 35,,,,,,0,""245,75837"",0,0,0,0,0,0"
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,1-RJS-19-RJ,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,3-NA-3D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-10D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-15D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-16D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-30D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-31D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-34D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-35D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-38D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-40D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-42D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-43D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-44D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-45D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-46D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-47D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-48D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-49D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-50D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-51D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-52D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-53D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,NAMORADO,7-NA-8D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,3-PM-1A-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,3-RJS-159-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,3-RJS-169D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,4-BRSA-793-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,4-RJS-493-RJS,Mar,PLATAFORMA DE PAMPO-1,""4209,01667"",0,""115,41044"",0,""3366,57929"",,,,,,,,"
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-11D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-17D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-18D-RJS,Mar,PLATAFORMA DE PAMPO-1,""2614,77582"",0,""146,21054"",0,""28845,26834"",,,,,,,,"
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-19D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-21D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-24D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-26D-RJS,Mar,PLATAFORMA DE PAMPO-1,""3128,55474"",0,""201,75841"",0,""19019,59792"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-28D-RJS,Mar,PLATAFORMA DE PAMPO-1,""711,22895"",0,""31,27565"",0,""6454,488"",,,,,,,,"
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-31DA-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-32D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-33D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-35DP-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-37D-RJS,Mar,PLATAFORMA DE PAMPO-1,""2768,61607"",0,""178,34667"",0,""24812,50853"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-38D-RJS,Mar,PLATAFORMA DE PAMPO-1,""1554,4354"",0,""208,81422"",0,""3566,72975"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-39H-RJS,Mar,PLATAFORMA DE PAMPO-1,""1042,95835"",0,""40,65511"",0,""17733,8197"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-40DP-RJS,Mar,PLATAFORMA DE PAMPO-1,""2536,38046"",0,""125,18725"",0,""20529,03567"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-41HP-RJS,Mar,PLATAFORMA DE PAMPO-1,""2029,79663"",0,""97,72252"",0,""23381,66348"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-42DP-RJS,Mar,PLATAFORMA DE PAMPO-1,""2511,57883"",0,""416,02832"",0,""29394,18349"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-43HA-RJS,Mar,PLATAFORMA DE PAMPO-1,""672,32009"",0,""67,31113"",0,""12865,34951"",,,,,,,,"
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-44HP-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-45DP-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-49DB-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-50HP-RJS,Mar,PLATAFORMA DE PAMPO-1,""1724,78741"",0,""36,3364"",0,""7651,5168"",,,,,,,,"
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-52DP-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-55DP-RJS,Mar,PLATAFORMA DE PAMPO-1,""5733,01221"",0,""244,21743"",0,""8523,11941"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-7D-RJS,Mar,PLATAFORMA DE PAMPO-1,""1756,12914"",0,""124,39508"",0,""20591,69074"",,,,,,,,"
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-8D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAMPO,7-PM-9D-RJS,Mar,PLATAFORMA DE PAMPO-1,0,0,0,0,0,,,,,,,,
"2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,3-BRSA-715D-RJS,Mar,PETROBRAS 63,,,,,,""824,36986"",0,0,0,0,0,0,0"
2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-12H-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-16HP-RJS,Mar,PETROBRAS 61,""5982,12689"",0,""182,22471"",0,""241,69881"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-17H-RJS,Mar,PETROBRAS 61,""8325,66384"",0,""246,91343"",0,""43,67988"",,,,,,,,"
2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-18HA-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-22HP-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-37HP-RJS,Mar,PETROBRAS 63,""17477,19283"",0,""1155,47558"",0,""84350,42178"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-50HP-RJS,Mar,PETROBRAS 61,""24032,31093"",0,""1013,83677"",0,""31,42893"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,7-PPT-51HP-RJS,Mar,PETROBRAS 61,""27442,52487"",0,""1094,61113"",0,""35,88984"",,,,,,,,"
2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,8-PPT-10D-RJS,Mar,PETROBRAS 63,,,,,,0,2918,0,0,0,0,0,0
"2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,8-PPT-14HP-RJS,Mar,PETROBRAS 63,,,,,,0,""63801,6"",0,0,0,0,0,0"
"2021,02/2021,Rio de Janeiro,Campos,PAPA-TERRA,8-PPT-6-RJS,Mar,PETROBRAS 63,,,,,,0,""24389,7"",0,0,0,0,0,0"
2021,02/2021,Rio de Janeiro,Campos,PARATI,3-RJS-180A-RJ,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-10D-RJS,Mar,PLATAFORMA DE PARGO-1A,""1741,23279"",0,""42,387"",0,""1533,30585"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-12D-RJS,Mar,PLATAFORMA DE PARGO-1A,""597,71561"",0,""37,4885"",0,""1307,77829"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-14D-RJS,Mar,PLATAFORMA DE PARGO-1A,""95,34524"",0,""5,90137"",0,""1529,97352"",,,,,,,,"
2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-18D-RJS,Mar,PLATAFORMA DE PARGO-1A,,,,,,0,0,0,0,0,0,0,0
"2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-19D-RJS,Mar,PLATAFORMA DE PARGO-1A,""1785,04474"",0,""59,30136"",0,""14736,49765"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-20D-RJS,Mar,PLATAFORMA DE PARGO-1A,""1020,78635"",0,""47,66863"",0,""1386,51934"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-21D-RJS,Mar,PLATAFORMA DE PARGO-1A,""363,90159"",0,""36,58936"",0,""3824,86993"",,,,,,,,"
2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-22D-RJS,Mar,PLATAFORMA DE PARGO-1A,,,,,,0,0,0,0,0,0,0,0
2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-23D-RJS,Mar,PLATAFORMA DE PARGO-1A,,,,,,0,0,0,0,0,0,0,0
"2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-24D-RJS,Mar,PLATAFORMA DE PARGO-1A,""1390,19284"",0,""60,93513"",0,""18811,3411"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-4-RJS,Mar,PLATAFORMA DE PARGO-1A,""1488,37324"",0,""49,62748"",0,""3210,40131"",,,,,,,,"
"2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-7D-RJS,Mar,PLATAFORMA DE PARGO-1A,""3633,23885"",0,""102,82081"",0,""2770,57198"",,,,,,,,"
2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-8D-RJS,Mar,PLATAFORMA DE PARGO-1A,,,,,,0,0,0,0,0,0,0,0
2021,02/2021,Rio de Janeiro,Campos,PARGO,7-PG-9D-RJS,Mar,PLATAFORMA DE PARGO-1A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-10H-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-11H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-12HA-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-17H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-19HA-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-23HP-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-25H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-26H-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-27H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-29H-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-2HB-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-31H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-33H-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-34HP-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-3H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-41HA-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-42H-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-43H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-44H-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-45H-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-46H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-47H-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-49H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-51H-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-52HP-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-54H-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-55H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-56H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-57H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-5H-RJS,Mar,Peregrino B,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-60H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
2021,02/2021,Rio de Janeiro,Campos,PEREGRINO,7-PRG-62H-RJS,Mar,Peregrino A,0,0,0,0,0,,,,,,,,
